"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"E.Pr.24h.1"	"GO:0046651"	"lymphocyte proliferation"	"29/922"	"255/16992"	0.000134666253614481	0.0069114630712234	0.00570705106508071	"5621/596/3635/10451/11119/23240/942/126259/3479/3113/27242/283234/5788/3559/3718/7292/604/64926/1051/51176/196/100133941/3575/59067/3115/3952/50943/57162/8660"	29
"F.F.36h.1"	"GO:0046651"	"lymphocyte proliferation"	"47/931"	"255/16992"	1.63158041035789e-13	1.54015393090291e-10	1.2386212648484e-10	"100/79915/652/695/11119/84433/6363/6352/977/29126/952/973/941/942/1051/11151/1380/81704/2064/1880/3070/3109/3113/3329/23308/3447/3449/3452/22806/3569/3635/10859/4067/4208/4332/8654/4860/26191/5777/5788/64926/6304/6850/7099/23495/27242/10673"	47
"F.F.8h.1"	"GO:0046651"	"lymphocyte proliferation"	"36/423"	"255/16992"	2.52958746548114e-17	1.21609917403006e-14	9.42271330891725e-15	"100/596/652/695/977/29126/952/958/973/941/942/11151/1380/81704/1880/3109/3113/3115/22806/3635/3659/10859/4067/4208/4332/8654/5580/26191/5777/5788/64926/6850/7037/23495/27242/10673"	36
"L.Pbmc.24h.1"	"GO:0046651"	"lymphocyte proliferation"	"19/264"	"255/16992"	1.88206044296976e-08	2.47944036875682e-06	1.92975398246022e-06	"2000/3620/23529/30835/3614/7940/29108/199/3965/920/5621/3115/10673/972/3109/6363/3113/1026/10148"	19
"L.Pbmc.24h.2"	"GO:0046651"	"lymphocyte proliferation"	"23/302"	"255/16992"	1.84744533496816e-10	6.44217786969292e-08	4.6335158007052e-08	"3620/23529/202309/30835/3614/2534/7940/975/1051/3569/199/3965/920/5621/3115/10673/972/3109/6363/3113/958/1026/10148"	23
"L.Pbmc.2M.1"	"GO:0046651"	"lymphocyte proliferation"	"6/69"	"255/16992"	0.000585684597797979	0.0153080303095691	0.0123217567150289	"3569/3606/196/3586/301/10859"	6
"L.Pbmc.6h.1"	"GO:0046651"	"lymphocyte proliferation"	"6/90"	"255/16992"	0.00234347413014598	0.0255445114214023	0.0180863755658898	"1051/29108/3569/5027/1026/100"	6
"L.Pbmc.8h.1"	"GO:0046651"	"lymphocyte proliferation"	"10/196"	"255/16992"	0.000773918792042067	0.0112524192740628	0.00830944387245167	"639/23529/57162/29108/3569/942/6556/5027/1026/100"	10
"L.Pbmc.8h.2"	"GO:0046651"	"lymphocyte proliferation"	"15/220"	"255/16992"	1.21694766660183e-06	8.74681135370066e-05	6.34627533153323e-05	"639/23529/7037/57162/1051/29108/3569/6556/5027/3109/1493/1026/5580/10457/100"	15
"L.T.10d.1"	"GO:0046651"	"lymphocyte proliferation"	"21/295"	"255/16992"	3.97375014329576e-09	1.63586047565676e-06	1.23581305626005e-06	"301/6352/51744/29126/940/952/959/973/941/942/1493/2000/3280/3113/3458/3565/3569/7940/51237/7293/10673"	21
"M.APC.12h.1"	"GO:0046651"	"lymphocyte proliferation"	"37/1114"	"255/16992"	4.35126220511799e-06	0.000752623319411908	0.000648109054762311	"100/196/84433/836/6352/4064/30835/952/958/941/942/1178/1493/1503/9093/3280/3109/3113/3146/3329/3485/3569/3635/3965/10892/8440/4860/5621/26191/5788/54542/6777/7037/7048/27242/7412/11326"	37
"M.APC.12h.2"	"GO:0046651"	"lymphocyte proliferation"	"26/606"	"255/16992"	1.55837550546589e-06	0.00031594369486902	0.000252549549878935	"196/30835/29126/80381/958/941/975/942/11151/1503/9093/3109/3113/3329/23308/3569/3958/3965/8440/5621/26191/7037/7048/7099/27242/57045"	26
"M.APC.18h.1"	"GO:0046651"	"lymphocyte proliferation"	"25/674"	"255/16992"	3.02544110822524e-05	0.00161287308735042	0.00139393584272495	"100/10385/977/4064/29126/920/975/1493/1503/9093/3109/3113/3329/3958/3965/10892/4208/4860/5621/5788/7037/7048/27242/10673/10451"	25
"M.APC.24h.10"	"GO:0046651"	"lymphocyte proliferation"	"11/107"	"255/16992"	6.09837631686469e-07	9.31526982401082e-05	7.69920010004168e-05	"5788/896/57162/29108/942/5621/3115/5027/6363/958/596"	11
"M.APC.24h.2"	"GO:0046651"	"lymphocyte proliferation"	"20/390"	"255/16992"	1.89417343430859e-06	0.000222788222464707	0.000178744291881504	"596/4064/51744/29126/942/1051/202309/1880/23308/3553/4332/8440/80380/64926/6556/6850/7099/27242/8995/7412"	20
"M.APC.24h.3"	"GO:0046651"	"lymphocyte proliferation"	"42/955"	"255/16992"	3.0032656526759e-10	9.42086894423772e-08	7.695868234982e-08	"196/596/10385/4064/30835/51744/80381/952/920/958/941/975/1051/339390/2534/202309/3109/3115/3329/23308/3586/3559/3569/3659/3958/3965/10892/8440/80380/5294/4860/639/5621/26191/6556/7037/7048/7099/8764/8740/8995/11326"	42
"M.APC.24h.4"	"GO:0046651"	"lymphocyte proliferation"	"21/584"	"255/16992"	0.000204096912553575	0.0170021858368837	0.0156718657077382	"79915/596/4064/30835/29126/952/966/2322/3280/3109/3440/3441/4332/80380/8654/639/5621/6304/6556/8995/11326"	21
"M.APC.24h.5"	"GO:0046651"	"lymphocyte proliferation"	"29/833"	"255/16992"	2.21687136887241e-05	0.000792491642584677	0.000621831999265688	"301/79915/652/6363/729230/4064/912/30835/51744/29126/952/1604/941/11151/2000/2322/3109/51561/3569/4332/8654/5294/26191/6304/6385/148022/8995/7412/11326"	29
"M.APC.24h.6"	"GO:0046651"	"lymphocyte proliferation"	"16/447"	"255/16992"	0.0012211569988839	0.0305578280963313	0.0252902337046961	"596/604/912/51744/952/942/1026/1947/2000/3958/3965/5027/5621/6850/7037/7048"	16
"M.APC.24h.7"	"GO:0046651"	"lymphocyte proliferation"	"12/187"	"255/16992"	2.63464503411274e-05	0.00255033639302113	0.00223991049742287	"639/23529/7940/975/1051/920/972/5621/6556/3115/3109/3113"	12
"M.APC.24h.8"	"GO:0046651"	"lymphocyte proliferation"	"5/70"	"255/16992"	0.00400677447585446	0.0492762966241048	0.0357637610956538	"896/5621/958/596/10148"	5
"M.APC.24h.9"	"GO:0046651"	"lymphocyte proliferation"	"10/152"	"255/16992"	0.000100835579551758	0.0116044946134148	0.0099243438821993	"23529/3614/7940/11151/920/972/6556/3115/3109/3113"	10
"M.APC.4h.1"	"GO:0046651"	"lymphocyte proliferation"	"12/216"	"255/16992"	0.000106488867972388	0.00796437673021398	0.00659787820901138	"596/84433/729230/29126/958/1503/3586/3559/3965/4208/80380/7037"	12
"M.APC.5d.1"	"GO:0046651"	"lymphocyte proliferation"	"28/625"	"255/16992"	2.51931302766739e-07	8.37131728907763e-05	6.89496197045811e-05	"196/10385/30835/29126/80381/920/958/941/975/942/11151/9093/3109/3113/3329/23308/3485/3569/3958/3965/8440/5621/26191/7037/7048/7099/27242/57045"	28
"M.Neutr.72h.1"	"GO:0046651"	"lymphocyte proliferation"	"65/1988"	"255/16992"	6.88253558255997e-10	1.82780480685414e-07	1.46102948331536e-07	"100/64343/596/604/10385/896/29126/51293/952/1604/973/941/975/942/1051/1178/23529/11151/9093/2000/2322/202309/3133/3135/3251/3329/23308/3485/3553/51561/3572/3615/83737/3965/10859/7940/4067/10892/4282/4332/51237/4690/57162/5294/23228/4860/639/5580/5621/26191/5777/5788/29108/64926/11035/6385/6556/6850/29110/7037/7048/7099/8764/11326/7784"	65
"Musc.Skel.24h.1"	"GO:0046651"	"lymphocyte proliferation"	"29/833"	"255/16992"	2.21687136887241e-05	0.000792491642584677	0.000621831999265688	"301/79915/652/6363/729230/4064/912/30835/51744/29126/952/1604/941/11151/2000/2322/3109/51561/3569/4332/8654/5294/26191/6304/6385/148022/8995/7412/11326"	29
"E.Pr.24h.1"	"GO:0050663"	"cytokine secretion"	"20/922"	"174/16992"	0.00123102656406292	0.0272723902672793	0.0225198228389901	"7124/4155/11119/28984/22861/23705/27242/1236/9474/7292/10125/55612/4851/3952/50943/834/947/19/2633/26525"	20
"E.Pr.24h.2"	"GO:0050663"	"cytokine secretion"	"22/842"	"174/16992"	5.09089813117017e-05	0.00478448369648275	0.00397059721173888	"3569/2335/29126/247/260434/27242/6288/7430/5734/3552/29108/3685/6711/5552/929/84433/2149/79679/3965/9173/2150/54210"	22
"E.Pr.6h.1"	"GO:0050663"	"cytokine secretion"	"7/198"	"174/16992"	0.00433992241503636	0.0331152810126924	0.0234632396946112	"19/29126/2149/3569/3694/28984/117854"	7
"F.F.36h.1"	"GO:0050663"	"cytokine secretion"	"30/931"	"174/16992"	2.03815602402394e-08	3.11455717421159e-06	2.50478648215574e-06	"9447/11119/727/84433/6363/6348/1236/29126/965/3329/55540/7850/90865/3569/3735/10859/4067/4860/10631/26191/10125/5552/6850/23208/7096/81793/7099/7124/27242/10626"	30
"F.F.8h.1"	"GO:0050663"	"cytokine secretion"	"19/423"	"174/16992"	7.17850733816056e-08	3.06761546917394e-06	2.37688354085761e-06	"9447/834/6348/1236/29126/965/55540/3735/10859/4067/26191/10125/5552/6850/7096/81793/10333/7124/27242"	19
"L.Pbmc.24h.1"	"GO:0050663"	"cytokine secretion"	"14/264"	"174/16992"	5.78756381120141e-07	3.67613651365061e-05	2.86114526756761e-05	"51311/2219/1436/54210/29108/3965/838/929/6283/64127/6363/7850/2621/948"	14
"L.Pbmc.24h.2"	"GO:0050663"	"cytokine secretion"	"13/302"	"174/16992"	1.43854513635855e-05	0.000586519870269666	0.00042185253827082	"10333/51311/2219/1436/54210/3569/3965/929/64127/6363/7850/8651/948"	13
"L.Pbmc.2M.1"	"GO:0050663"	"cytokine secretion"	"5/69"	"174/16992"	0.000703660489385688	0.0174361586201025	0.014034732112286	"3569/114548/3586/301/10859"	5
"L.Pbmc.6h.1"	"GO:0050663"	"cytokine secretion"	"10/90"	"174/16992"	2.76138866028313e-08	3.51463412261592e-06	2.48847948859433e-06	"51311/54210/29108/3569/114548/838/929/5027/64127/948"	10
"L.Pbmc.8h.1"	"GO:0050663"	"cytokine secretion"	"11/196"	"174/16992"	5.68829470097932e-06	0.000455938698340035	0.00033669177541829	"51311/3552/54210/29108/3569/838/929/5027/64127/948/965"	11
"L.Pbmc.8h.2"	"GO:0050663"	"cytokine secretion"	"11/220"	"174/16992"	1.69342928499166e-05	0.000578448617150616	0.00041969513702034	"51311/3552/54210/29108/3569/929/6283/5027/64127/948/965"	11
"L.T.10d.1"	"GO:0050663"	"cytokine secretion"	"14/295"	"174/16992"	2.16067922402218e-06	0.000228723329285776	0.000172789355087969	"19/301/51744/29126/2625/2633/115362/3458/7850/55801/3569/3516/28984/54210"	14
"M.APC.12h.1"	"GO:0050663"	"cytokine secretion"	"29/1114"	"174/16992"	3.02149598625886e-06	0.000605549375038422	0.00052145877352661	"19/84433/1236/2219/2268/27086/2633/115362/3146/3329/23765/7850/3569/3685/3965/4023/64127/4851/4860/26191/3516/28984/6711/23208/51311/7124/27242/54210/117854"	29
"M.APC.12h.2"	"GO:0050663"	"cytokine secretion"	"20/606"	"174/16992"	4.10673890495265e-06	0.000517560094967411	0.00041371159210348	"29126/2633/3329/23765/7850/3569/3685/3965/64127/4851/5590/26191/3516/6711/7099/10333/51311/7124/27242/54210"	20
"M.APC.18h.1"	"GO:0050663"	"cytokine secretion"	"18/674"	"174/16992"	0.00019579125267914	0.00706726688959356	0.00610793044088247	"10385/29126/2219/3329/7850/3685/3965/4023/22861/64127/4851/4860/28984/6711/7096/51311/27242/54210"	18
"M.APC.24h.1"	"GO:0050663"	"cytokine secretion"	"25/1115"	"174/16992"	0.000177190002515579	0.00554625224910517	0.00487685676522458	"19/55024/11118/727/27202/929/29126/23601/2335/2621/3553/7850/90865/3735/3965/10859/4321/58484/91662/64127/5027/28984/7097/27242/54210"	25
"M.APC.24h.10"	"GO:0050663"	"cytokine secretion"	"7/107"	"174/16992"	0.000115432751420407	0.0048640973184737	0.00402024410119348	"10333/51311/28984/29108/838/5027/6363"	7
"M.APC.24h.2"	"GO:0050663"	"cytokine secretion"	"19/390"	"174/16992"	1.98064107264943e-08	7.20053059047734e-06	5.77702774108657e-06	"929/51744/29126/26253/23601/2335/2621/3553/7850/3735/4321/6711/5552/6850/23208/7097/7099/27242/54210"	19
"M.APC.24h.3"	"GO:0050663"	"cytokine secretion"	"31/955"	"174/16992"	9.60017627181722e-09	1.66149257614657e-06	1.3572663004983e-06	"10385/6348/1236/929/51744/23601/2867/338557/2621/3329/3586/7850/3569/3685/3965/4321/64127/4851/4860/5734/26191/10125/3516/6283/6711/23208/7099/51311/7124/8764/54210"	31
"M.APC.24h.5"	"GO:0050663"	"cytokine secretion"	"28/833"	"174/16992"	2.65408632634977e-08	3.29703873890801e-06	2.58703572442094e-06	"301/55024/27202/6363/1236/51744/29126/2149/338557/2335/2621/90865/3569/4023/64127/24145/26191/10125/6711/6714/23208/7096/10333/51311/7124/54210/7494/80149"	28
"M.APC.24h.6"	"GO:0050663"	"cytokine secretion"	"18/447"	"174/16992"	8.00756168490145e-07	0.000389418953529802	0.000322290455747058	"19/55024/929/51744/948/965/2268/3566/3937/3965/4023/4155/91662/64127/5027/3516/6850/54210"	18
"M.APC.4h.1"	"GO:0050663"	"cytokine secretion"	"8/216"	"174/16992"	0.00174943535279803	0.0436138301906858	0.0361307293180891	"84433/929/29126/2867/3586/3965/64127/6711"	8
"M.APC.5d.1"	"GO:0050663"	"cytokine secretion"	"19/625"	"174/16992"	2.29151897515113e-05	0.00177669104540051	0.00146335597711405	"9447/10385/29126/2633/3329/23765/3569/3965/64127/4851/26191/3516/6711/7099/10333/51311/7124/27242/54210"	19
"M.Neutr.36h.1"	"GO:0050663"	"cytokine secretion"	"15/315"	"174/16992"	8.84772294914125e-07	0.000461471949818781	0.000392093827535628	"929/29126/1116/23601/2867/2335/3566/3735/4282/58484/64127/6283/7099/7124/54210"	15
"M.Neutr.72h.1"	"GO:0050663"	"cytokine secretion"	"53/1988"	"174/16992"	2.30466997723578e-11	9.88703420234151e-09	7.90305858590571e-09	"19/10385/22900/834/6348/929/29126/965/1116/26253/23601/93978/1436/2219/2867/2268/3329/3454/23765/3552/3553/3566/3735/3965/10859/4023/4067/4282/58484/91662/64127/4851/24145/4860/5734/26191/29108/27342/28984/6283/6850/7096/7097/7099/10333/51311/7114/7124/8764/3604/54210/10626/80149"	53
"Musc.Skel.24h.1"	"GO:0050663"	"cytokine secretion"	"28/833"	"174/16992"	2.65408632634977e-08	3.29703873890801e-06	2.58703572442094e-06	"301/55024/27202/6363/1236/51744/29126/2149/338557/2335/2621/90865/3569/4023/64127/24145/26191/10125/6711/6714/23208/7096/10333/51311/7124/54210/7494/80149"	28
